GeneID	log2FoldChange	p_adj
AT2G20710	-0.4134661624269573	0.384630582302759
AT2G20720	-0.34286645380735503	0.6931208039606872
AT2G20721	-0.4651366788139304	0.6604971672050917
AT2G20722	-0.5206236042042358	0.555063500387284
AT2G20723	-0.8746224816872968	0.3101484584477668
AT2G20724	0.14278855064149007	0.8016261717340032
AT2G20725	0.1557823713275351	0.6289173831478283
AT2G20740	0.19151800329730537	0.5739710591458759
AT2G20750	0.19502730701237272	0.9108906707990472
AT2G20760	0.006722644728521033	0.9914679728063829
AT2G20770	0.5018557324396556	0.5405219009892136
AT2G20780	0.47877924306838465	0.01508483246005917
AT2G20790	-0.12481544851799363	0.7349773187246726
AT2G20810	-0.17717725697290448	0.777016779977695
AT2G20815	0.18616121711866251	0.884314356972755
AT2G20820	-0.0943025854110181	0.8456921352291003
AT2G20830	-0.06331573839441094	0.9144608692963371
AT2G20835	0.8065231150891163	0.6184401204959242
AT2G20840	0.4336850065239992	0.06806628977803993
AT2G20850	0.14498757974908313	0.7270082100490248
AT2G20860	-0.04136457174812915	0.9438373091097845
AT2G20875	0.25550145351143305	0.8874709542298711
AT2G20890	-0.08751250911853665	0.8088840617307854
AT2G20900	0.8517175589106198	6.363200296178221e-10
AT2G20920	-0.09050676870458406	0.883132599067088
AT2G20930	0.03216194495579435	0.9668553854160004
AT2G20940	-0.20854112714643075	0.6962787274838418
AT2G20950	0.8707541415362239	7.27429998161291e-7
AT2G20960	2.794306089508844	3.414397361239098e-62
AT2G20980	-0.09682379544412978	0.9077610182274617
AT2G20990	-0.02892291194658745	0.9508996402337246
AT2G21020	-0.09531560401456711	0.9428966283079937
AT2G21045	-0.09249961787453687	0.9152507399165314
AT2G21050	-0.351078407657407	0.6361610678153853
AT2G21060	0.3707384773215493	0.5598957672669699
AT2G21070	-0.3901239373615112	0.5271692865312259
AT2G21080	0.18869554285294504	0.7206096315331192
AT2G21090	-0.2453262040148942	0.5690844151017571
AT2G21100	0.4717795721752487	0.5803414658230784
AT2G21120	1.9409013992546027	7.799965759013115e-56
AT2G21130	-0.45200117337489076	0.22313000038429817
AT2G21140	0.16215348095300985	0.8402271287931121
AT2G21150	0.018379924995002066	0.9777158254528743
AT2G21160	-0.09268318726765763	0.7780592208987267
AT2G21170	-0.05789769101864964	0.9105303179003678
AT2G21180	-0.6903234374159833	0.01065750358593475
AT2G21187	0.017768643184545328	0.9927807607183607
AT2G21188	0.04946419421767933	0.9757028056478714
AT2G21190	0.41181537595352713	0.005011267062080912
AT2G21195	-0.014999391204123663	0.9843556837093955
AT2G21200	-1.3108810160676774	0.34061155274663507
AT2G21210	-1.7151971457998372	1.2361744593062638e-15
AT2G21220	-0.5001601867680937	0.49751896915851057
AT2G21230	-0.20365069622774234	0.5243480425392155
AT2G21240	0.024822106952415345	0.9673207939777686
AT2G21250	-0.14186039805325454	0.7369201280622213
AT2G21260	-0.11669602729678029	0.8452315459562207
AT2G21270	0.05328390084086286	0.9265325464370817
AT2G21280	-0.07215783485595827	0.8957510675663233
AT2G21290	0.04207278562377135	0.9536313191998621
AT2G21300	-0.18250166542750731	0.7196497040874935
AT2G21320	-0.12590114315832338	0.8842707738603744
AT2G21330	-0.14297773930427055	0.7844468733830422
AT2G21340	-0.1178536742426566	0.801648723172441
AT2G21350	-0.2272820104381632	0.8327990545096664
AT2G21370	-0.2016593079832383	0.5927953410269662
AT2G21380	0.006881438388733448	0.9905459614405281
AT2G21385	0.08988343409866652	0.8283196024238082
AT2G21390	-0.3250737850556443	0.3567451075968779
AT2G21410	-0.2754506174624064	0.371583825830476
AT2G21430	0.42529637620638067	0.750417400195351
AT2G21440	-0.25457961508928256	0.5690844151017571
AT2G21470	0.05306300719069373	0.9410324245602177
AT2G21500	1.3554417456158199	1.8963875510381039e-16
AT2G21510	1.1771403566191065	0.2751372806682167
AT2G21520	0.2778248194088908	0.09275287141398735
AT2G21530	-0.19953899359410332	0.5707046022559343
AT2G21540	0.16161440558699053	0.7392135347136832
AT2G21550	-0.19591048593210472	0.790080045986281
AT2G21560	0.006327359064572506	0.993488797644965
AT2G21580	-0.057232604763695884	0.9343912457512726
AT2G21590	-0.10191732760505029	0.876591761499285
AT2G21600	0.1720841990030947	0.6436118169651114
AT2G21620	-0.041143652074868975	0.9474392487312628
AT2G21630	-0.09661319034148362	0.8968447357011556
AT2G21640	-0.14495475685143658	0.8161669160657669
AT2G21650	-0.48323197973759163	0.7902848542205152
AT2G21660	-0.15121149989904503	0.7801026646552903
AT2G21710	-0.4394958616518591	0.10524764842833084
AT2G21730	-0.8961041725678719	0.6730309272078687
AT2G21770	-0.695020433157209	0.613583465665038
AT2G21790	-0.2808346272084367	0.3151481075608627
AT2G21800	-0.057582897373535	0.9733222929581157
AT2G21830	-0.5092230099891454	0.08473462717640005
AT2G21840	-0.1825781215080831	0.8649501841525158
AT2G21850	0.07901015518067524	0.940063151243371
AT2G21860	-0.1653806604636561	0.6372986745640011
AT2G21870	0.00140215334936186	0.9981836908645557
AT2G21880	0.09236921302245417	0.9360504471725837
AT2G21900	1.5432393609299664	0.3019425059990614
AT2G21940	-0.019116255760007216	0.9836694057058926
AT2G21950	0.005733383422112403	0.9927807607183607
AT2G21960	0.0036607136505011476	0.9952033050933013
AT2G21970	-0.17886531557903604	0.6340020500425768
AT2G22000	0.1800153700281576	0.8777577784349561
AT2G22010	-0.04642705093387648	0.9425879655150374
AT2G22070	-0.045760220883296454	0.9727988967022461
AT2G22080	0.07783696506620548	0.9015837353292703
AT2G22090	0.044596387149382334	0.9558791959221971
AT2G22100	-0.29850858775564937	0.33575273174685033
AT2G22120	0.010451659009996457	0.9893044307878216
AT2G22122	-0.3647792461606974	0.21666865675643848
AT2G22125	-0.19151194499530177	0.7436973021891878
AT2G22140	-0.22408705435618254	0.8212059498397982
AT2G22170	-0.36667262735044603	0.18326033323386268
AT2G22190	1.1511088930659918	5.080696403049903e-7
AT2G22200	-0.9173575578537272	0.343735970282924
AT2G22230	-0.19844536517500022	0.5167872065936646
AT2G22240	0.35230196542109227	0.5757640437059554
AT2G22250	-0.11592243428253504	0.8012857281888917
AT2G22260	0.25221218309060195	0.7325257280122984
AT2G22270	0.10675269517164603	0.8966982010403345
AT2G22290	-0.18581066492679843	0.943862880393133
AT2G22300	1.7881336251178532	1.8384393692857158e-41
AT2G22310	0.05263897909369112	0.9578692814993734
AT2G22330	0.06872007729945051	0.939521155433725
AT2G22360	-0.17999066101907996	0.6183464753857756
AT2G22370	-0.26603204039667466	0.555063500387284
AT2G22390	-0.17439272504491754	0.8706478255272391
AT2G22400	-0.13679467047607327	0.7043634619845446
AT2G22410	-0.6822459663307595	0.11288511974131116
AT2G22420	0.13159619828840755	0.9015837353292703
AT2G22425	-3.011424094436641e-4	0.9995229059676223
AT2G22430	-0.23879726036788285	0.3684434188108063
AT2G22450	-0.27614360521159936	0.22370844122902045
AT2G22470	0.5277498282199857	0.009733810910188531
AT2G22475	0.04994611331801081	0.9388224067034283
AT2G22480	-0.13903244686541272	0.7399179925800056
AT2G22482	-0.33565662437304966	0.8538964998121833
AT2G22490	0.004143239307907351	0.9953554714528812
AT2G22496	0.023741476083826544	0.993488797644965
AT2G22500	3.6015495760165055	2.8620101812383618e-170
AT2G22510	0.7680637379820975	0.3210834517204878
AT2G22530	-0.12095984742668385	0.8413851347840592
AT2G22540	-0.16734665481041272	0.5610520057140205
AT2G22560	-0.21082936350019651	0.8063844782563823
AT2G22570	-0.08371328270775323	0.9130170354018049
AT2G22600	0.31599540649759805	0.9015837353292703
AT2G22610	0.01522011923059737	0.9912375596763003
AT2G22620	-0.3016868640484856	0.6411718718993579
AT2G22630	0.11621033460142743	0.9630286781842484
AT2G22640	0.03861288054889992	0.9673698002013987
AT2G22650	-0.10169326055987879	0.8818068404138955
AT2G22660	-0.1991562028862826	0.5838005945658118
AT2G22670	-0.030754138154817107	0.9610314789479227
AT2G22680	0.07029462023105991	0.9652249847724276
AT2G22690	-0.45510655153290175	0.2576386111972299
AT2G22720	-0.2613207996134506	0.23259414290234226
AT2G22730	0.33429336353505773	0.7100576251447794
AT2G22740	-0.2680250500296795	0.5731972162307147
AT2G22770	-0.04143703504176162	0.9636220832529837
AT2G22780	-0.22408610129722165	0.2551821077245963
AT2G22790	0.9650392167996806	0.15261763632080924
AT2G22795	-0.3610400555680421	0.7812460740402548
AT2G22800	-0.305717926312624	0.723776239130744
AT2G22830	-0.14412399841222429	0.8462231032875908
AT2G22840	-0.6994677275406441	0.011157803500869555
AT2G22850	-0.09856313697799202	0.9533737939911732
AT2G22860	0.3410500639147902	0.6721186602437417
AT2G22870	1.0539671729072957	7.072687943431878e-13
AT2G22880	5.573025363490672	1.8923743429721055e-142
AT2G22890	2.3796014290779404	2.1795063557075826e-21
AT2G22900	0.009331772791638205	0.991738923734014
AT2G22910	0.013134865240156066	0.9853824858544686
AT2G22920	0.23147590133272966	0.7302685638463771
AT2G22930	0.04434939480002632	0.9843556837093955
AT2G22970	-0.13929217972132352	0.7578331139964822
AT2G22980	0.08857870322269229	0.9105303179003678
AT2G22990	0.11311166633059858	0.8633308828394329
AT2G23000	0.48025241034302363	0.411227039873686
AT2G23010	0.10796651627642913	0.97287726947899
AT2G23030	0.3928579394561359	0.17187971776423153
AT2G23040	0.018882321445602705	0.9862206118647511
AT2G23050	3.951806138909665e-4	0.9995229059676223
AT2G23070	0.07056621986747504	0.829273358025769
AT2G23080	-0.006601546087603242	0.9919642867748552
AT2G23090	0.006687626253981307	0.991738923734014
AT2G23093	-0.49811952727646935	0.24837961816469167
AT2G23100	0.7787399343560589	0.015190663559407168
AT2G23120	0.1846098215430769	0.6159932960811993
AT2G23130	0.06691578654194133	0.9708955324749492
AT2G23140	-0.017811205114466218	0.9839751832169701
AT2G23150	-0.3864947346562358	0.12904520844935066
AT2G23170	-0.655475046510538	0.3774361428019653
AT2G23180	-0.4908747780220045	0.5718729850237014
AT2G23200	0.38850503395447056	0.3792206037146477
AT2G23270	10.084530864971903	4.0761305738504724e-20
AT2G23290	0.07431072653505999	0.9484745644750021
AT2G23300	-0.20016408448916426	0.9158847902891337
AT2G23310	-0.2428608275714126	0.35424168834903014
AT2G23320	2.381728116055287	6.255193429215632e-73
AT2G23340	0.20658544169060802	0.8410344199812068
AT2G23348	-0.15184436534908363	0.9123240868396159
AT2G23350	-0.0705747317094486	0.9223193409119738
AT2G23360	-0.156746921533321	0.8689942180414938
AT2G23370	-0.13473608148545907	0.785517363639524
AT2G23380	0.26566458752082206	0.4738457316642214
AT2G23390	-0.09133661934058733	0.843235365908424
AT2G23420	1.4617501936270676	2.198969185120542e-22
AT2G23430	-0.730948859663094	5.738568308894046e-4
AT2G23450	1.0372152819030718	1.8634704016725578e-8
AT2G23460	-0.3298961321590346	0.11666156658059462
AT2G23470	-0.20342625633679537	0.7270082100490248
AT2G23520	-0.31582616750257486	0.4228795004631571
AT2G23530	0.2435651439882568	0.8791802171543062
AT2G23540	0.6224161589523279	0.20378504830743505
AT2G23550	0.5290402449069821	0.7611927368308551
AT2G23560	0.11852460829283275	0.8749168519533508
AT2G23590	0.9341913370690601	0.3442594494749397
AT2G23600	-0.24280754268716875	0.3632463585237936
AT2G23610	-0.06146498156360255	0.9105303179003678
AT2G23620	0.13848151020078736	0.8902867994879633
AT2G23630	-0.04845389456634946	0.9686480408456748
AT2G23670	0.12406161002895105	0.8910751189538666
AT2G23672	-0.6125736414778586	0.8095370384581292
AT2G23680	2.854522984082724	2.4121991801006476e-45
AT2G23690	-0.1434710098811525	0.9037731572576058
AT2G23700	-0.17876532692615363	0.7835353423356862
AT2G23740	-0.08710595674397488	0.8896669728372509
AT2G23755	-0.9787295044582279	0.1824595803528804
AT2G23760	-0.19811239899806266	0.7680809772769067
AT2G23770	1.2926387331660527	2.2458268163076778e-4
AT2G23780	0.35623846418260574	0.15868194102038183
AT2G23790	-0.570754229647185	0.01533438320576629
AT2G23810	3.7724967127985827	1.0803756790960062e-178
AT2G23820	-0.08849771206224367	0.8554634928509586
AT2G23840	-0.5835100124045617	0.06288313869371623
AT2G23890	-0.0012702264167668076	0.9987332595429084
AT2G23910	-0.1520555143935617	0.8457155254248134
AT2G23930	0.11284348215265386	0.8252504727185087
AT2G23940	-0.11526691285157474	0.7906480578865548
AT2G23950	-0.1478456009952777	0.8308660339724863
AT2G23960	0.4708878667425392	0.6828193680809946
AT2G23980	0.20843844929214914	0.5063936597191063
AT2G23985	0.06814353542277991	0.9382049261442678
AT2G24020	0.08012091126380717	0.8598987944592345
AT2G24030	-0.27462061264124626	0.902234617485926
AT2G24040	0.005426285399758271	0.9959896370391677
AT2G24050	-0.31624690030211233	0.4332624432781264
AT2G24060	0.10623304808744946	0.7391203651748206
AT2G24070	0.5084308612033214	0.73330088615592115
AT2G24090	0.17752009654948897	0.6762533877269574
AT2G24100	-0.0790718437575352	0.9195567053635413
AT2G24110	0.08422186339776441	0.9533737939911732
AT2G24120	-0.07856707245034567	0.8327990545096664
AT2G24130	2.421606224838684	0.006624547252448492
AT2G24140	0.6254190680316086	0.6372986745640011
AT2G24150	-0.5012409808982353	0.011218613545714755
AT2G24160	2.5648804251394566	5.2001067666947986e-23
AT2G24165	5.035583434543064	9.89062385408253e-7
AT2G24170	-0.32325584784632644	0.5158432482136986
AT2G24180	0.2387885751279303	0.3288771435509135
AT2G24190	0.10400874778220962	0.9434672872562933
AT2G24200	-0.1837904253574535	0.5381987582455027
AT2G24220	-0.0133871112160465	0.9919642867748552
AT2G24230	-0.8047982122842702	0.053266641540131776
AT2G24240	0.04186227759062269	0.9757028056478714
AT2G24250	-0.2662934361803364	0.7894257396253189
AT2G24260	0.10138987541395766	0.8923600356683563
AT2G24270	0.10571263862434552	0.8940411262998051
AT2G24280	-0.10431673336774049	0.8125745355668547
AT2G24290	-0.10605630664464716	0.8309179414868328
AT2G24300	0.2814877382354985	0.5395035211712901
AT2G24330	0.41175542711128543	0.11975880307769123
AT2G24350	-0.10103577168511685	0.9382049261442678
AT2G24360	0.21882817022841874	0.45813085097030226
AT2G24390	0.0033463618643656263	0.9956345537738011
AT2G24395	0.12061412793878883	0.8097078096720932
AT2G24420	-0.06130336351251969	0.9342616182229748
AT2G24430	0.7045413303629359	0.4726301692213308
AT2G24440	0.009920138578787416	0.9944092490432191
AT2G24490	-0.2560166517628718	0.4407751605594401
AT2G24500	-0.18480919730558715	0.49610725919900295
AT2G24520	-0.10110380816785723	0.8981927863179902
AT2G24530	0.06571578093629464	0.9620310946936053
AT2G24545	1.1306495144327156	0.5607174199525221
AT2G24550	1.343721656262372	7.635669679652851e-12
AT2G24570	1.2789672210999379	3.8783540100176484e-10
AT2G24580	-0.548821657354097	0.01678151255542059
AT2G24590	-0.24443160784217602	0.35454141633053204
AT2G24592	-0.47237254594671957	0.37264663388134656
AT2G24600	4.4557036991035455	4.706217424187749e-130
AT2G24610	1.187970725150597	7.890358495973619e-8
AT2G24630	0.09836119672885525	0.9098941435549748
AT2G24640	-0.1891647796945253	0.6616934592050335
AT2G24645	-0.10208371884680305	0.9310099455001944
AT2G24650	0.10278493712594393	0.8440046392417554
AT2G24680	-0.5876769660729987	0.7321619139643782
AT2G24690	-0.3453342300066335	0.21666865675643848
AT2G24692	-0.4836922783337899	0.7801056941974879
AT2G24700	0.1467126506130779	0.9247686510227007
AT2G24750	0.3000661702466958	0.6832400430673206
AT2G24755	-0.20258921149144915	0.6839875085988353
AT2G24762	-0.05908967099315129	0.9560407119010118
AT2G24765	0.08124301873520341	0.8748387150478861
AT2G24790	0.2587282746458443	0.18314065563326307
AT2G24800	-1.6341136985421405	0.07677125823019523
AT2G24820	-0.4095679593749068	0.2154653350552224
AT2G24830	-0.012450266526031298	0.9886520387017435
AT2G24850	-0.4674892350933334	0.8406400336421869
AT2G24860	0.08961535624811981	0.8823669864599781
AT2G24960	-0.005668840569554113	0.9945268560002959
AT2G24970	0.19490399585704724	0.7952574643254826
AT2G24980	-0.5877136207047674	0.7926680165894691
AT2G24990	0.03622394557292521	0.9557966317551474
AT2G25000	-0.008673063956184536	0.991738923734014
AT2G25010	0.10001049624609147	0.9091720802273436
AT2G25050	-0.25903118341429765	0.4896827659409197
AT2G25060	0.32223757975925776	0.5388606222689867
AT2G25070	-0.0386501288786053	0.9474392487312628
AT2G25080	0.03761400925459512	0.9620398162393399
AT2G25090	0.3459955146582605	0.8378898175507116
AT2G25100	0.04921390032363738	0.9483496846666266
AT2G25110	-0.05346912740239394	0.9328281590665471
AT2G25130	-1.7682255025385616	0.16652582982557584
AT2G25140	-0.39636874724441173	0.2379136438540994
AT2G25160	-0.09885986557611061	0.956618842103009
AT2G25170	-0.14580818343511226	0.6931208039606872
AT2G25180	-0.05831473524553097	0.9288522076459311
AT2G25190	0.8259020160938926	3.986564213298094e-5
AT2G25200	-0.516494231308561	0.4870936606580893
AT2G25210	0.2148137423775206	0.6091358713420741
AT2G25220	-0.12510612124096035	0.9223193409119738
AT2G25240	0.2285528864299247	0.8455397224541493
AT2G25250	0.037579167624186394	0.961055017017925
AT2G25260	0.23251892223702308	0.7224842088361421
AT2G25270	-0.19885394291176636	0.606515817642301
AT2G25280	-0.22495439326238903	0.43931598466203037
AT2G25290	0.6702414305599559	0.06583749218126728
AT2G25300	0.07357799462445948	0.9382212278569063
AT2G25310	0.09176275089412735	0.8673745660272305
AT2G25320	-0.316281942823333	0.4802426382194176
AT2G25350	-0.14795652268886786	0.8417806305350674
AT2G25355	-0.0682933545197811	0.9382049261442678
AT2G25420	0.2941424278812726	0.61072430045018
AT2G25430	-0.17344535510392609	0.7257231735044921
AT2G25440	1.6640768785949571	0.40896466227660155
AT2G25450	-0.1824882907568609	0.7767713155341751
AT2G25460	4.18817755763965	3.409560548491903e-33
AT2G25470	1.1669575103703895	8.534750114660112e-4
AT2G25480	0.08786711708525628	0.8625293659069695
AT2G25490	-0.09925404412379302	0.9253228830094493
AT2G25510	-0.4928501272890329	0.73440679981529855
AT2G25520	-0.05711979926054528	0.9257645046499728
AT2G25530	-0.11787363189444361	0.9004245792379999
AT2G25560	-0.37764589889410605	0.294099931345691
AT2G25570	0.06425583914313336	0.9285922859047735
AT2G25580	-0.1421521499001506	0.8440361057687975
AT2G25590	-0.23813900062292467	0.6636586394466154
AT2G25605	-0.027324688682881286	0.9725641307397409
AT2G25610	-0.07782325433390752	0.8910751189538666
AT2G25620	-0.14404092820916387	0.7270082100490248
AT2G25625	-0.8230564174037047	0.046817064548110784
AT2G25640	-0.3049040033223518	0.33598920962461953
AT2G25650	-0.1741056234475108	0.7604923495652969
AT2G25660	-0.114953806402121	0.7812460740402548
AT2G25670	-0.08377471589134441	0.8668531043097475
AT2G25680	-1.7723465290175993	1.734086716342479e-5
AT2G25690	0.22832267428291259	0.6372986745640011
AT2G25710	-0.09269117972532032	0.8541219094482818
AT2G25720	-0.24721886702973972	0.5598957672669699
AT2G25730	-0.09191953676459486	0.8399391115327164
AT2G25735	4.772616507313664	4.1769342793786504e-113
AT2G25737	0.16453774728509432	0.799833147773019
AT2G25740	-0.03788163639598932	0.9581636697615135
AT2G25760	-0.13580688896455495	0.6847474139812127
AT2G25770	0.9744669033997625	0.6131431765557575
AT2G25790	0.07294318757364002	0.942466645667394
AT2G25800	0.02259991624506528	0.9777158254528743
AT2G25810	0.0833819429472836	0.9257645046499728
AT2G25830	-0.1324565739460256	0.7562116537702598
AT2G25840	-0.0037248164539913204	0.993488797644965
AT2G25850	0.4179486048399083	0.007047136913775579
AT2G25870	0.2659735058520798	0.13637388727423594
AT2G25880	0.5004903101837335	0.38869797939869133
AT2G25900	0.5707453004361993	0.3481295928335146
AT2G25910	0.015323093992533069	0.9838828807137642
AT2G25920	-0.23425156813731038	0.5317789486301674
AT2G25930	-0.14382910556387143	0.6876374704307312
AT2G25940	1.5481426457423018	3.470056163189434e-4
AT2G25950	-0.13653316527915094	0.7683944966674555
AT2G25964	-0.2032907160078862	0.7639076214143488
AT2G25970	-0.1427367174593246	0.6790500462633542
AT2G25980	0.059477737886785315	0.9560407119010118
AT2G26000	0.19475432606732904	0.711080924821651
AT2G26010	-0.5965123477610383	0.6898914582585612
AT2G26020	-0.3128113367600827	0.6490060350076766
AT2G26030	-0.023889201608299618	0.9791469376228796
AT2G26040	-0.534781344006466	0.6098861969374503
AT2G26060	0.00835483492272162	0.9896530394946658
AT2G26070	-0.0029865817778799886	0.9962342843268979
AT2G26080	-0.25883144085542475	0.5872368500073288
AT2G26100	-0.23463363653804475	0.4486357659596167
AT2G26110	-0.4330497203752824	0.1831135999465062
AT2G26140	-0.31370410488416667	0.25082359855179476
AT2G26150	0.9103936775923636	0.11224066440849238
AT2G26170	0.24677140941307957	0.5998983737045316
AT2G26180	-0.06873508522868682	0.9654778552492379
AT2G26190	3.7687566143483435	5.311260565227406e-149
AT2G26200	-0.18083982333960968	0.5798052284617862
AT2G26210	-0.030787213176979262	0.9620310946936053
AT2G26211	-1.0077943843007917	0.46862486647241136
AT2G26230	-0.09387331849150884	0.8636229403785319
AT2G26240	0.28849773735793677	0.38303412078245436
AT2G26250	-0.21389409535490483	0.5928572493693647
AT2G26260	-0.21624697970222628	0.634166981675268
AT2G26270	-0.06800284766748017	0.9601486728484003
AT2G26280	0.13832643980591733	0.5761100909688166
AT2G26290	0.4248147289478241	0.603608113782215
AT2G26300	1.186157574184679	2.200187269071424e-15
AT2G26310	-0.19653943925410436	0.8907232901600355
AT2G26330	0.06585865120352956	0.9412136984647399
AT2G26340	0.012428855615329986	0.9840542057766432
AT2G26350	-0.20491837274962188	0.5762001316352932
AT2G26355	0.2447376229780948	0.6208054850896845
AT2G26360	0.41120484389363937	0.47633825426190163
AT2G26370	0.09580399400509637	0.9712242223369338
AT2G26390	1.609794984562135	0.17146349552980739
AT2G26400	0.29540986735634644	0.8937353283168207
AT2G26410	-0.15630226789749344	0.9461061067770491
AT2G26420	-0.32772677164016545	0.8330871913522732
AT2G26430	0.08177315644332774	0.8712176289811594
AT2G26440	-0.20401182405619714	0.67939428339221275
AT2G26460	-0.3103287268911196	0.4215373374202864
AT2G26470	0.0797267604625524	0.9126106193348117
AT2G26480	0.8115718418793334	0.16125525083339426
AT2G26500	0.13236910905309127	0.73330088615592115
AT2G26510	-0.15452380816445999	0.6039218202062753
AT2G26520	0.23948377248890088	0.896150122677154
AT2G26530	4.959567940619324	4.063496642530319e-145
AT2G26540	0.14975340401076456	0.6879758310749446
AT2G26550	-0.05466991352089952	0.9247686510227007
AT2G26560	3.145745195500348	3.2902530201547222e-52
AT2G26570	-0.13720761767748985	0.7887712247242152
AT2G26580	-0.01633547246004584	0.9833465044299008
AT2G26590	0.09913356799622643	0.8287537098554628
AT2G26600	0.22244433512944478	0.4460583652967469
AT2G26640	-0.40552083244821235	0.245323985190079
AT2G26650	0.19433199465828713	0.557059013556833
AT2G26660	-0.24212829362519667	0.5632162835840976
AT2G26670	-0.1193302113467022	0.7659001513604061
AT2G26680	-0.4683546565584739	0.017517186081392393
AT2G26690	-0.37421096213408445	0.06593374081270847
AT2G26695	-0.11000542845855166	0.9258174412940829
AT2G26700	-0.37247976493176277	0.7578331139964822
AT2G26710	-0.23277267721816539	0.8906182533630143
AT2G26730	-0.28726236391078946	0.49619021289606274
AT2G26740	-0.18551420858930717	0.6539001086329528
AT2G26750	-0.04271073378662785	0.9606409192651102
AT2G26760	0.15157969408352104	0.8775021298799129
AT2G26770	0.07323954992362323	0.8708641325591376
AT2G26780	-0.1218023157138118	0.7942195747115816
AT2G26790	-0.6830310319084328	0.16930680790175434
AT2G26800	0.15087461872345947	0.7244165649934962
AT2G26810	-0.16557781591584073	0.7633334113953395
AT2G26820	0.2879319395588485	0.8141019029022333
AT2G26830	-0.22253970122337535	0.5523480142423556
AT2G26840	-0.08821872945377394	0.9236330665820195
AT2G26860	-0.24059612114131818	0.6204804071794533
AT2G26870	0.004538094731257175	0.9956345537738011
AT2G26890	-0.281211901219396	0.4487240163955404
AT2G26900	-0.18994061946356142	0.5230563889164328
AT2G26910	-0.07538983820487664	0.8918875387529436
AT2G26920	-0.37306813693218704	0.22237477069469866
AT2G26930	0.017114744426729063	0.9790759543036421
AT2G26970	0.34734421113655156	0.1960516528634983
AT2G26975	1.1077838718527069	3.019835235298225e-10
AT2G26980	-0.47084605197297963	0.0014635522818538932
AT2G26990	-0.09955911970532007	0.8023686457228915
AT2G27000	0.09454393120324034	0.9382049261442678
AT2G27010	0.423938534454326	0.6527673596202178
AT2G27020	-0.046666383844993026	0.9203971731537488
AT2G27030	0.10784535276971889	0.7393629379324274
AT2G27035	0.39885212224376654	0.8798212167031585
AT2G27040	-0.06115007819220887	0.9171866334364638
AT2G27050	-0.0361103275092771	0.9484745644750021
AT2G27060	-0.37956164527275615	0.4008950941762567
AT2G27080	2.4312664816058054	5.8607158347161514e-36
AT2G27090	-0.1650620628070152	0.727025050466881
AT2G27100	-0.11885349140741107	0.7783931127274282
AT2G27110	-0.30907212819239205	0.3249312079260917
AT2G27130	-0.19161859188646455	0.7148879467689958
AT2G27140	0.6604665611462526	0.3609610133992572
AT2G27150	0.4353747811876779	0.08224793035909586
AT2G27170	-0.16968790747277748	0.5333856532857397
AT2G27190	-0.04803341700776319	0.9247686510227007
AT2G27200	-0.3640191613379877	0.29150830251492266
AT2G27210	-0.1391753520829843	0.7042431418572711
AT2G27260	1.227025926214661	9.165878232449955e-9
AT2G27285	-0.13442833290018888	0.7849906045463292
AT2G27290	-0.007143063942596257	0.991738923734014
AT2G27310	2.099937451543494	3.2108164556713244e-27
AT2G27330	-0.14551227180317455	0.8509000311957525
AT2G27340	-0.016896069531052313	0.9853824858544686
AT2G27350	-0.02892198188431022	0.968154247315388
AT2G27360	-0.18585550286444036	0.6324314607469157
AT2G27370	-0.2057402813518183	0.8503345896779047
AT2G27385	0.04244233021082426	0.9728489185768966
AT2G27389	4.661226691588313	1.4632716194133147e-5
AT2G27400	-0.18042466821079664	0.7216839964073144
AT2G27402	-0.06316427298833734	0.927754755808548
AT2G27420	-0.614605049758086	0.7382720865971923
AT2G27430	-0.279923291895212	0.7969604432210194
AT2G27440	0.779521384425832	0.5102966998076415
AT2G27450	0.007654560572972651	0.9911305755252344
AT2G27460	-0.30773242867680567	0.2039630940243083
AT2G27470	-0.04929268860735019	0.9659681093625586
AT2G27480	0.06973747404567264	0.9524407424986832
AT2G27490	-0.1607652296454493	0.8097078096720932
AT2G27500	1.6785344276453698	1.8876287047929668e-33
AT2G27510	-9.459978848027485e-5	0.9995229059676223
AT2G27530	0.05489834644394302	0.9253228830094493
AT2G27535	-0.12954734228720283	0.9471070979758504
AT2G27550	-0.12074159410365784	0.8712176289811594
AT2G27580	0.017257359689838905	0.9840542057766432
AT2G27590	0.0010440784813271977	0.9991823375465908
AT2G27600	0.05546611843434333	0.9031638130776073
AT2G27610	-0.16648406385083322	0.901287573766434
AT2G27630	0.8471294043729031	0.5659959854862998
AT2G27650	0.2674469212042581	0.9363509423494335
AT2G27660	2.9588626739403425	1.0117141229509537e-34
AT2G27680	0.07928252038345489	0.8762307560515198
AT2G27690	0.3638871590460152	0.7157631637708629
AT2G27710	0.018258642075819693	0.9777158254528743
AT2G27720	0.0242234249854118	0.969600766779453
AT2G27730	-0.06793518293653435	0.8933087246863629
AT2G27740	-0.01812520730369055	0.9915815116863186
AT2G27760	-0.03579825781154393	0.9674558279501301
AT2G27770	-0.6210813977939719	0.11273053646802161
AT2G27775	-0.06410127854766061	0.9408835805947012
AT2G27790	-0.25028330038212276	0.7436973021891878
AT2G27800	-0.5969020553250921	0.11918754512516697
AT2G27810	-0.22329318846747748	0.6750054260108803
AT2G27820	-0.988366980843507	2.273573282646597e-6
AT2G27830	2.1702514678723643	6.723314838959023e-29
